id,category,value,active
7373,Finance,525.5580459386572,False
7374,Operations,969.776362156189,False
7375,HR,947.4325503504076,True
7376,Sales,139.294771738644,True
7377,Operations,603.5628523220619,False
7378,HR,639.2618510763403,True
7379,Sales,654.1358054579819,False
7380,Sales,659.9492166586398,False
7381,Finance,108.39117750471907,False
7382,Operations,531.9190712471865,False
7383,Sales,52.14450426481035,False
7384,Sales,922.1516593173257,True
7385,HR,66.05806057889524,True
7386,Finance,788.4697508846075,False
7387,Tech,278.14600292529497,False
7388,Finance,607.0713680125285,True
7389,Tech,478.9240907977558,False
7390,Operations,566.6325357004691,False
7391,Operations,621.1401595414623,True
7392,Sales,984.0736608131037,True
7393,Operations,792.4410820804999,False
7394,Sales,811.4938159861946,True
7395,Finance,901.9653096042819,False
7396,Operations,915.3222609033193,True
7397,Finance,860.549340177516,True
7398,Finance,762.0571848572363,True
7399,Operations,50.69362735399966,True
7400,Finance,621.5289100638032,True
7401,Operations,112.83975265851902,False
7402,Operations,61.71813917493908,False
7403,Operations,69.21745381292938,True
7404,Tech,937.5581555004323,False
7405,Finance,322.46208190268965,False
7406,HR,590.8819233420205,False
7407,Operations,230.92034292595392,True
7408,Finance,769.219161402217,False
7409,Sales,817.3966362699301,False
7410,Operations,386.16821582942055,True
7411,Operations,60.70602627120914,True
7412,HR,654.0752829910673,True
7413,Tech,880.8705331619857,False
7414,Tech,171.1851067287011,True
7415,Operations,716.6360966135873,True
7416,Finance,303.28236235742224,False
7417,Sales,463.82545720771077,False
7418,Sales,367.0556170142124,True
7419,Finance,911.2055085799731,True
7420,Operations,334.9359165861208,False
7421,Sales,961.6464051703515,True
7422,Tech,159.45604814053047,True
7423,Finance,926.9406271984361,True
7424,HR,677.8224269152735,True
7425,Operations,302.92276296392515,True
7426,Finance,74.61590429500393,True
7427,Sales,192.97003074239012,True
7428,Operations,933.8980626302628,True
7429,Tech,523.9001246598984,False
7430,Operations,598.3070431543813,False
7431,Operations,837.6676305107252,False
7432,Tech,642.8781136306898,False
7433,Tech,240.71247067751275,True
7434,Operations,594.3736403331831,False
7435,Tech,672.6645207807171,True
7436,Finance,275.6220636010623,True
7437,Tech,935.0584473827479,True
7438,Tech,218.05848834633048,False
7439,Operations,726.4170004632643,True
7440,Finance,911.0293007419716,False
7441,HR,363.6167930505634,True
7442,HR,858.7970708340353,True
7443,Sales,611.0189018521023,False
7444,Tech,339.2095007082496,False
7445,Tech,744.9959328505028,True
7446,Finance,442.35566482192235,False
7447,HR,241.82897322651203,True
7448,Sales,921.1497981099349,True
7449,Finance,529.1712234048923,False
7450,Tech,803.5472560365739,True
7451,HR,949.0428684403223,False
7452,Sales,747.3766056420895,False
7453,Operations,496.2848663107811,True
7454,HR,864.4106466369229,False
7455,Sales,609.197959840267,True
7456,Finance,145.49175081078977,True
7457,Operations,631.135401031463,True
7458,Sales,55.118195758418494,False
7459,Sales,976.9591636291026,False
7460,Tech,544.7663407711325,True
7461,HR,137.60732778978854,False
7462,Tech,334.56500649109836,False
7463,Operations,675.8370683514065,True
7464,Sales,324.3523012739799,True
7465,Tech,449.91038907293716,False
7466,HR,333.9103858569762,False
7467,Operations,647.534166980174,False
7468,Finance,319.888749545861,True
7469,Tech,822.3961015286988,True
7470,Operations,738.3755588252304,True
7471,Finance,359.00098686860275,False
7472,Tech,643.2272272587267,True
7473,Operations,510.9635272772438,False
7474,Operations,101.35116708982571,False
7475,Tech,444.2098283375774,True
7476,Operations,174.90172249191147,False
7477,Sales,162.95849201068563,True
7478,Tech,201.78874797180336,False
7479,Operations,457.1070312091768,False
7480,Finance,921.317007876051,False
7481,Finance,783.0037275932813,False
7482,Sales,860.595416630896,False
7483,Tech,749.0259750561207,False
7484,Operations,971.1540581213997,False
7485,Operations,753.6970245415387,False
7486,Finance,801.346937298893,False
7487,Sales,822.5441957716412,True
7488,Finance,704.0829671669414,True
7489,Finance,243.85635465827906,False
7490,Sales,972.475573961,False
7491,Tech,506.7824151789075,False
7492,Operations,837.8860831008101,False
7493,Tech,808.9244859258123,False
7494,HR,456.16173140178773,True
7495,HR,847.6239697507186,False
7496,HR,285.91142317189644,True
7497,Sales,386.7735524240279,True
7498,Finance,267.57099167510864,True
7499,Tech,104.43292664465926,False
7500,Operations,273.0753676034151,False
7501,HR,666.1785616220789,True
7502,Tech,773.5040200976619,True
7503,HR,383.84409334269276,False
7504,HR,750.5693388139033,True
7505,Operations,56.698856449056095,False
7506,Sales,771.1499367219013,True
7507,Finance,847.7632588015174,True
7508,Sales,992.4116878624288,True
7509,Tech,899.7448614532907,False
7510,Sales,706.6828199312506,False
7511,Tech,379.6312363765747,True
7512,Tech,320.2290388845525,True
7513,Finance,161.08014135437614,False
7514,Operations,322.54012858001715,True
7515,Finance,339.945437769724,False
7516,Sales,728.0366788619503,True
7517,Tech,740.071720852827,True
7518,HR,544.988755871044,True
7519,HR,783.5794236476825,False
7520,Tech,375.0425210099898,False
7521,Finance,497.20559171294354,True
7522,Operations,95.90794381311841,False
7523,Finance,559.7662262767681,False
7524,Tech,418.26599516805277,True
7525,Tech,113.1902801989495,True
7526,Operations,138.22800777992518,True
7527,Sales,674.5665017006554,True
7528,Sales,756.2421909250156,False
7529,Operations,143.4581764210267,True
7530,Sales,786.1317198298909,True
7531,HR,870.3830435886663,False
7532,Sales,587.8249931970287,True
7533,Sales,514.2922612581019,False
7534,Sales,487.0600861272054,False
7535,HR,331.8244829985311,True
7536,Sales,902.2741491395514,False
7537,HR,875.3120298863582,False
7538,Operations,535.9649612822166,True
7539,Finance,280.31279347494456,True
7540,Operations,914.7454258982006,True
7541,Finance,744.8002697430354,True
7542,Operations,831.6896330927386,False
7543,Finance,836.3301050063835,True
7544,Finance,229.45222506653764,False
7545,Tech,101.35048612245694,True
7546,Finance,529.9710200294342,False
7547,Finance,492.77805332586473,False
7548,Tech,355.3278608258372,False
7549,Sales,737.2026528829795,True
7550,Sales,626.3901560520457,False
7551,Tech,415.979952053165,True
7552,HR,513.7821386678369,True
7553,Finance,562.3830617526814,False
7554,Finance,943.7254383929771,True
7555,Tech,541.9173410295379,False
7556,Tech,671.7798029169718,False
7557,HR,914.5244282186042,False
7558,Sales,730.9265683977966,False
7559,Operations,567.1761006900592,True
7560,Sales,431.5614865053647,False
7561,Finance,156.62316755890086,False
7562,Tech,796.7015306170003,False
7563,HR,797.8291756015927,True
7564,Sales,973.338236591288,False
7565,HR,535.8052718812762,True
7566,Sales,716.7885184400657,True
7567,Finance,979.0209404609361,False
7568,Operations,631.6181093477015,True
7569,HR,833.3312386475152,False
7570,HR,440.1882175183563,True
7571,Operations,227.08955344144974,True
7572,HR,850.8454643451801,True
7573,HR,458.87489214055927,True
7574,Sales,756.6773083856933,False
7575,Sales,549.6335003807485,True
7576,Operations,484.21684630981525,True
7577,Finance,98.94177520259538,False
7578,HR,780.5557848387086,True
7579,Finance,355.19269746553744,False
7580,Operations,421.3823377302025,True
7581,Operations,382.06900097971135,True
7582,Sales,709.4483940599215,False
7583,HR,727.5754035686602,False
7584,Tech,824.5649262918663,False
7585,Operations,692.7891620860141,True
7586,HR,912.169771377806,False
7587,Finance,279.26699954230287,False
7588,Sales,520.301242521502,False
7589,Finance,970.542756840219,False
7590,Operations,286.8870762068425,False
7591,Operations,739.1943989407736,False
7592,Finance,348.3526446845883,True
7593,Operations,483.6420444233384,False
7594,HR,561.0547400192256,True
7595,Operations,809.5545912829349,False
7596,Sales,638.8063056537381,False
7597,HR,50.95881005887489,False
7598,Tech,369.7015015413276,True
7599,Operations,378.57133744386664,True
7600,Operations,515.7424224320662,False
7601,Sales,911.6648964569579,False
7602,Sales,917.4504451065673,True
7603,Finance,486.8510088515724,True
7604,Finance,739.3740953882519,True
7605,Finance,386.04088944754756,False
7606,Sales,323.1236843247726,False
7607,Finance,489.50090020365366,False
7608,Finance,854.0153635033523,False
7609,Tech,545.0392368931514,False
7610,Finance,498.7577155992603,True
7611,Operations,199.79469994042765,False
7612,Sales,755.5936326031697,True
7613,HR,394.0950584873461,True
7614,Tech,767.5609896373131,True
7615,Sales,971.9773554358404,False
7616,Sales,136.3113898162417,True
7617,Operations,869.0961742272887,False
7618,Finance,208.65834033933447,True
7619,Operations,875.4632051221373,True
7620,Finance,740.8985721142825,False
7621,Finance,450.8026768650615,True
7622,Sales,483.29062489482794,True
7623,Finance,326.4557507686841,False
7624,Tech,714.2018037558025,True
7625,Tech,902.035148056795,False
7626,Tech,603.6921362731887,False
7627,Sales,329.17149666267,False
7628,Operations,731.3263739010276,False
7629,HR,291.0935611231482,True
7630,Finance,302.4734655122635,False
7631,HR,655.9890123929972,False
7632,Operations,140.10947162447474,True
7633,Operations,426.15738797361934,False
7634,Sales,399.9133563844408,True
7635,Tech,100.2677585980295,True
7636,Tech,922.1241838458882,False
7637,Operations,940.8111756037144,True
7638,Sales,427.4424247216043,False
7639,Sales,400.9628775846462,False
7640,Finance,165.52489073960703,True
7641,Tech,584.4064752847463,False
7642,Operations,380.26158841494976,True
7643,HR,850.7170672746485,False
7644,Tech,746.4525402032559,False
7645,Finance,167.04614240317727,False
7646,Sales,253.83941363094866,True
7647,Operations,162.20244186754874,True
7648,Tech,178.89986725384745,False
7649,HR,113.56286588473449,True
7650,Finance,397.7833368108597,False
7651,Finance,625.5726618874994,True
7652,Tech,964.9455387385717,True
7653,HR,453.10350119901057,False
7654,Finance,954.2595337874161,False
7655,Operations,140.28016857189027,False
7656,Finance,205.08175755342762,False
7657,HR,431.8656610015739,False
7658,Sales,423.9653353932697,True
7659,Sales,66.41407572843596,False
7660,Tech,106.26680291062516,True
7661,HR,359.435055334038,True
7662,Finance,347.8166412506482,False
7663,Finance,321.6431381145991,False
7664,Sales,547.0080485948868,False
7665,Sales,238.73898205832498,False
7666,Operations,530.8509356634592,False
7667,Sales,98.20640901567155,False
7668,Operations,522.9993820827283,False
7669,Finance,760.7034281182921,True
7670,Operations,926.6125106899219,True
7671,Operations,900.4728556947052,True
7672,Tech,664.6830105385195,True
7673,Sales,983.2705561207935,True
7674,Operations,398.16213655834116,False
7675,Finance,708.4847084286591,False
7676,HR,989.7569106775916,True
7677,Operations,710.019895734834,False
7678,Sales,296.1396435818838,True
7679,Tech,822.0719782038934,True
7680,Finance,382.7851224280162,True
7681,Tech,317.92716520396436,False
7682,HR,836.0559512076446,True
7683,Operations,431.0512184966513,False
7684,Operations,663.2785222170911,True
7685,Sales,874.4984217897911,False
7686,Operations,195.04696923131746,True
7687,Finance,634.1971522456595,False
7688,HR,220.78750691488167,False
7689,Tech,623.6362656589447,False
7690,HR,516.1314985822187,False
7691,Operations,879.5106620709785,False
7692,Tech,905.7972203532192,True
7693,Sales,781.9317718213586,False
7694,HR,647.2344660967253,True
7695,Tech,318.83827307088944,False
7696,Tech,513.4420936331039,True
7697,Tech,196.85202575800642,False
7698,Finance,57.57132126092529,True
7699,HR,588.7013176966295,True
7700,Tech,299.0482364801834,True
7701,HR,315.45218874655126,True
7702,Tech,219.38616027372484,True
7703,Sales,123.64245610387908,False
7704,Sales,286.32176117909887,True
7705,Sales,272.83620932826193,True
7706,Operations,442.04998305967126,True
7707,Tech,122.37434527780596,True
7708,Operations,490.8631325282594,True
7709,HR,102.40220242720034,False
7710,Operations,236.0003437162276,False
7711,HR,851.1018300464549,False
7712,HR,110.59288986260815,False
7713,HR,149.5097420512799,False
7714,Operations,605.1288285965444,False
7715,Tech,299.73120700001,False
7716,Operations,784.727775609422,True
7717,Tech,455.8964698180322,False
7718,Tech,594.1344771789077,True
7719,HR,155.04457936103546,False
7720,Operations,712.5391845475555,True
7721,Tech,949.3794453809634,False
7722,Sales,962.6139592046839,False
7723,Tech,666.8709603717663,False
7724,Sales,128.36207060182,True
7725,Operations,865.7850560890186,True
7726,Operations,993.6734550038143,True
7727,Operations,177.8815746738922,True
7728,Tech,837.6250155182537,False
7729,Finance,197.78428070079835,False
7730,Tech,475.08237854349403,False
7731,Tech,928.5184405064505,True
7732,HR,935.4775422952893,True
7733,HR,574.9930837623342,True
7734,Tech,939.5724080111293,True
7735,Sales,85.88234617890168,True
7736,HR,701.8633115801765,False
7737,Tech,456.8463207921661,True
7738,Finance,576.1386055906033,True
7739,Sales,233.8586207262593,True
7740,Operations,241.6851810750333,True
7741,Tech,742.9189939470292,True
7742,Tech,779.6498984785829,True
7743,Sales,658.3468883945277,True
7744,HR,378.3774686365246,True
7745,HR,720.7658230718433,False
7746,HR,542.0610417138262,False
7747,Operations,716.0157215615094,False
7748,Sales,254.58296978915908,True
7749,Sales,517.2964142032737,False
7750,HR,169.50562676522475,True
7751,HR,964.2325834505526,False
7752,Finance,993.9542199090113,True
7753,Finance,457.79547243892375,True
7754,Tech,426.46954443612907,False
7755,Tech,456.4696022376686,False
7756,Sales,227.21106015384353,True
7757,Sales,247.67756462128008,False
7758,Operations,976.2242701029429,False
7759,Operations,372.1121405444139,False
7760,Finance,876.7911783570684,False
7761,Tech,57.26855094122164,False
7762,Finance,616.4814419089935,False
7763,Finance,266.3580713029369,False
7764,Tech,591.5371048392657,True
7765,Operations,686.5016220984681,True
7766,Tech,822.4997611112395,True
7767,HR,282.99942245523846,False
7768,HR,656.9065230077179,False
7769,HR,53.90247572810986,True
7770,Sales,999.2911138164919,True
7771,Operations,447.48636866887097,True
7772,Operations,238.5455456198319,True
7773,Sales,662.2942664297129,True
7774,Finance,557.3919815453121,True
7775,HR,53.0211690081881,False
7776,HR,431.75542699870084,False
7777,Finance,836.5970762457259,False
7778,Tech,296.23552972210473,True
7779,Tech,962.0656490356438,True
7780,Operations,871.3412563717449,True
7781,Sales,402.3086313851283,True
7782,Operations,431.04804099584874,False
7783,Tech,479.8090007045353,True
7784,Finance,655.293800260255,True
7785,Operations,361.3932369296436,False
7786,HR,51.00600133822338,True
7787,HR,464.7631178718551,False
7788,Finance,520.0353602069933,True
7789,Tech,723.8708501382112,True
7790,HR,67.24887460817607,False
7791,HR,650.3771623401777,True
7792,Sales,122.40672447375121,True
7793,Operations,549.102120014066,True
7794,Tech,241.0481737438428,False
7795,Operations,885.471481977532,False
7796,Tech,455.6468815578092,True
7797,HR,168.32826727295435,True
7798,Sales,76.17014164327885,True
7799,Operations,859.4165456998466,True
7800,HR,940.7236397601558,False
7801,Tech,739.9700638764798,True
7802,Operations,680.8803152288746,True
7803,Operations,286.15856233802646,False
7804,HR,739.1214147303119,True
7805,Operations,195.82746291578653,False
7806,Sales,824.5650594453684,False
7807,Sales,465.25520407229965,False
7808,HR,880.9583414900623,True
7809,Tech,375.9002183069473,False
7810,HR,60.78399955284906,False
7811,Sales,821.433233436217,True
7812,Finance,887.4212248041437,True
7813,Finance,67.9333390511421,False
7814,Operations,293.7229029731056,True
7815,Operations,351.62073153416253,False
7816,Finance,618.2535637866706,False
7817,Sales,274.310440894253,True
7818,Operations,929.7414478961379,True
7819,HR,965.145605166362,True
7820,HR,606.1009951192259,False
7821,Sales,986.4265149186675,False
7822,Operations,212.13358413759272,False
7823,HR,159.57124576156022,True
7824,Operations,435.4658898973458,False
7825,Operations,805.9020253201278,True
7826,HR,609.7654369183698,False
7827,Finance,648.4342513040755,True
7828,HR,960.8337111089198,False
7829,Sales,618.1104459324247,True
7830,Tech,461.93681515011576,True
7831,HR,795.5807982033626,True
7832,Operations,776.6591691172005,False
7833,Operations,949.6332223075128,False
7834,HR,633.5152513859958,True
7835,Tech,64.0721318723226,False
7836,HR,367.11789845207437,True
7837,Tech,450.38735801757497,False
7838,Tech,739.4782322749707,False
7839,Sales,614.9997654670012,True
7840,Operations,653.6288703271207,False
7841,Operations,301.72228573168195,False
7842,Tech,837.821891874888,True
7843,Operations,354.03016552600394,False
7844,Finance,730.029300790732,False
7845,Tech,299.1258814836393,True
7846,Operations,651.0106238732816,True
7847,Finance,532.9006752644034,True
7848,Sales,172.52770197948092,False
7849,Operations,339.0177483803829,False
7850,Finance,564.2752394764573,True
7851,HR,467.1137826181992,True
7852,HR,433.628060557998,False
7853,Finance,737.5171990227358,True
7854,Tech,730.7332716777827,False
7855,Tech,993.3918978929097,True
7856,Operations,166.2928626337739,True
7857,HR,285.88860011911015,True
7858,Tech,324.0019875108577,True
7859,Tech,343.6617626586199,False
7860,HR,364.66633133004217,True
7861,Sales,588.1496506212923,False
7862,Tech,95.13019074990044,False
7863,Finance,492.4018184572149,True
7864,Operations,722.9657790781295,False
7865,Tech,738.8830207741647,False
7866,Tech,575.1439485387642,False
7867,Sales,924.9637853587421,True
7868,Finance,231.7575898086551,True
7869,Operations,986.6414796673075,False
7870,Tech,209.6873214933679,False
7871,Operations,376.43641143426424,True
7872,HR,99.05903394207196,False
7873,Tech,963.9848297752715,False
7874,Tech,601.9328395304883,True
7875,HR,691.4368299625852,False
7876,Sales,962.2667523736638,True
7877,Tech,768.4788175790924,False
7878,Operations,980.283315237001,True
7879,Finance,557.071790856842,True
7880,Operations,734.4574703926771,True
7881,Sales,198.9893490813743,False
7882,Finance,90.10499982263639,False
7883,Operations,472.78075676827245,False
7884,Operations,135.4438429720239,False
7885,HR,526.5795958117042,True
7886,Sales,385.5772945904879,True
7887,HR,226.41895153965265,True
7888,Finance,985.6472942512283,True
7889,HR,943.1012037195133,False
7890,Sales,314.818536018314,True
7891,Tech,456.42858753513826,False
7892,Tech,685.0811649073222,True
7893,Finance,550.9073132953682,True
7894,Tech,916.5177773931634,False
7895,HR,988.2346881042909,True
7896,Finance,109.15260252121794,False
7897,Sales,476.99816043825496,False
7898,Finance,408.5625117921892,False
7899,Finance,99.80045399071551,True
7900,Operations,916.0628547927558,True
7901,Operations,198.23229463240094,False
7902,Finance,85.3204965226993,False
7903,Tech,141.1672247289738,False
7904,Operations,465.87903433323123,False
7905,Sales,440.18284824509635,False
7906,HR,909.7103255716022,False
7907,Operations,68.37363108478297,False
7908,Finance,928.4141924410051,False
7909,Tech,434.2007222497867,False
7910,HR,258.7792990242291,False
7911,Operations,978.5036873562628,True
7912,Tech,918.482520051785,False
7913,Tech,647.6983299901023,False
7914,Tech,135.30517662451908,False
7915,Finance,783.3581047353204,False
7916,Sales,123.41198293444587,True
7917,Tech,297.16533695027874,False
7918,HR,624.2305565071011,True
7919,Operations,83.22946482393824,True
7920,HR,332.653636748213,True
7921,Finance,390.27417889581,True
7922,Finance,98.85574610798628,True
7923,HR,587.4317496791518,True
7924,Sales,691.5538613596907,False
7925,Finance,139.69025509796018,True
7926,Finance,406.62252490264615,False
7927,HR,353.00396307930953,True
7928,Finance,516.6977587742388,False
7929,Sales,936.1210693949307,False
7930,Sales,514.5861393499207,False
7931,Sales,52.59611414821908,True
7932,Operations,84.37344587116743,False
7933,Sales,374.15236122940246,False
7934,Sales,149.39659049977556,False
7935,Operations,333.02039064805257,True
7936,Tech,658.2205627929526,False
7937,Finance,295.5919564903563,True
7938,Sales,159.0326546621061,False
7939,Finance,716.2213386700313,False
7940,HR,921.3601172385005,True
7941,Finance,915.0252767719608,False
7942,Operations,670.1480104472416,False
7943,Finance,225.8082918736918,True
7944,Finance,879.5412907703495,True
7945,Finance,773.6742989972056,True
7946,Tech,846.9532981269678,True
7947,Tech,191.19042386744508,True
7948,HR,509.9145179235632,False
7949,Operations,556.3701878093241,False
7950,Finance,786.3308237694941,False
7951,Finance,359.3504978966121,False
7952,Finance,379.2543031172682,True
7953,Finance,891.5804833025529,True
7954,Tech,753.3375572532849,True
7955,HR,657.1736894614982,True
7956,Sales,164.86478975851384,True
7957,Operations,115.46354245239608,True
7958,Finance,663.3383714150457,False
7959,HR,537.2154054909169,False
7960,Sales,985.3198127725957,False
7961,HR,859.541549690644,False
7962,Tech,591.5810693790894,True
7963,Sales,163.32009851176952,True
7964,HR,143.33672129658365,False
7965,Tech,488.622354621802,False
7966,HR,191.87459491398303,False
7967,HR,700.9280101846911,False
7968,Sales,94.79418108280791,True
7969,Tech,994.145051857261,True
7970,Finance,948.5543276032975,False
7971,Operations,623.8721760085435,True
7972,Sales,238.13112216775934,True
7973,Tech,318.1656550311265,True
7974,HR,329.7077053240935,True
7975,Tech,227.0026841975917,False
7976,Operations,154.46667990683244,False
7977,Operations,679.9148965427045,True
7978,Finance,760.4529122248856,True
7979,Finance,282.15493034154366,False
7980,Operations,770.5500804845619,True
7981,Sales,206.71927012733371,False
7982,Sales,271.3223315910369,False
7983,HR,795.1313205226699,False
7984,Finance,978.817938362291,False
7985,HR,788.9725987918345,False
7986,Finance,237.53124047820933,True
7987,Operations,333.05434361859403,False
7988,Sales,657.696592887057,True
7989,Sales,956.9913834391685,False
7990,Operations,994.9292746117608,False
7991,HR,608.2239367174686,True
7992,HR,464.60785409073685,False
7993,Tech,279.7137017015718,True
7994,Finance,122.38431956652443,False
7995,HR,341.8171931512217,False
7996,Operations,581.8717171323339,False
7997,HR,656.9062951079991,False
7998,Sales,364.2998124467586,True
7999,Finance,961.5675613215734,True
8000,Tech,139.6287581874268,True
8001,Finance,724.0150330625411,False
8002,Sales,408.13289399253335,True
8003,Sales,790.5558354932974,False
8004,Sales,843.0007037201688,False
8005,Sales,738.8812476250665,False
8006,Operations,592.3573190672945,False
8007,Tech,123.55118908648015,True
8008,Sales,183.70915139670834,True
8009,Sales,617.0846572569628,True
8010,HR,966.1949788887987,True
8011,Tech,553.092509948451,True
8012,Finance,905.282945251758,True
8013,Tech,929.4132770514899,False
8014,Tech,164.12362100288763,True
8015,Tech,483.40140698828225,True
8016,Sales,765.1729056685219,True
8017,Sales,438.14498679087353,False
8018,Operations,328.8276832363511,True
8019,Finance,918.3720368387113,True
8020,HR,617.349865953459,False
8021,Tech,646.7420340354254,False
8022,Finance,713.881687130735,True
8023,Finance,974.2089751844194,False
8024,Operations,634.6106628248704,True
8025,HR,65.3994293159959,True
8026,Tech,968.0210701273387,False
8027,HR,265.8746189009815,True
8028,Operations,963.324128429171,False
8029,Sales,427.0137259736429,True
8030,Finance,866.2415695858286,True
8031,Tech,430.9861415039124,False
8032,Sales,648.5607926792062,False
8033,Operations,431.67019134252956,False
8034,HR,751.9347898886853,True
8035,Finance,815.2235691282713,True
8036,Tech,856.2527565182312,False
8037,Sales,261.74917425268325,True
8038,Sales,839.0431071289335,False
8039,Finance,433.77594247338925,True
8040,HR,626.5573098111827,False
8041,Operations,109.2634772097883,False
8042,HR,619.6702141443196,False
8043,HR,833.3749101521148,True
8044,HR,318.79335398240977,False
8045,Finance,488.4915359383905,True
8046,Finance,830.4221951552391,True
8047,Operations,335.27396616651436,True
8048,HR,923.2889487377973,False
8049,Finance,196.74890103536958,True
8050,Operations,501.80492206895457,False
8051,Operations,652.2137962616557,False
8052,HR,497.8126917058832,False
8053,Tech,442.01803987427326,True
8054,HR,654.9006980764939,True
8055,Tech,893.7293254120607,False
8056,Operations,679.5388321077728,True
8057,Finance,642.9020058431906,False
8058,Sales,757.859757241549,False
8059,Operations,433.7923672021802,True
8060,Finance,66.49162999636552,True
8061,Operations,941.9782204005525,False
8062,HR,340.9597073903718,True
8063,Tech,779.7649607628844,True
8064,Operations,609.8561121473081,False
8065,Finance,709.49984189875,False
8066,HR,826.9077906273802,True
8067,Sales,517.944940228801,True
8068,HR,82.36186912149212,False
8069,Tech,965.1073427749457,False
8070,HR,812.7498250955717,True
8071,Sales,660.2362772307645,True
8072,Finance,894.2676601180684,True
8073,Operations,927.6417491215216,False
8074,Tech,883.4230816228552,True
8075,Sales,185.29622140155894,False
8076,Tech,742.3839790440081,False
8077,HR,353.0113216557061,False
8078,Tech,90.24020472475468,True
8079,Sales,314.9301572462583,False
8080,Operations,671.899522645073,True
8081,Operations,917.1606506784628,True
8082,Tech,706.2311203734206,False
8083,Finance,602.605894152821,False
8084,Tech,367.019758385349,True
8085,HR,260.4253098488309,False
8086,Operations,573.9858612178996,True
8087,Operations,509.6173716532844,True
8088,Operations,700.9116536685187,True
8089,Finance,560.7835632912734,False
8090,Finance,445.0767160011172,True
8091,Sales,854.9936220298563,True
8092,Tech,805.3569574365644,True
8093,Tech,822.8031107808779,True
8094,HR,136.54522758388458,True
8095,Operations,191.73281271185374,False
8096,Finance,240.39759811124244,True
8097,HR,914.4152188644749,True
8098,HR,393.67060025255927,True
8099,Finance,672.308960073316,False
8100,Tech,90.24414987518273,False
8101,Operations,746.5311299727427,False
8102,Tech,774.9175398204509,False
8103,HR,758.3099592378604,True
8104,Operations,91.28951182145885,True
8105,Sales,143.36648611789104,True
8106,HR,755.4684144853154,False
8107,Tech,645.5067498889496,False
8108,Tech,395.84404814759984,True
8109,Tech,576.6262850713979,True
8110,Finance,53.446253922383846,True
8111,HR,459.6209828384099,True
8112,Operations,208.68403479528436,False
8113,Tech,967.6825380856073,True
8114,Tech,351.08304521368393,True
8115,Finance,807.1934705699666,True
8116,Operations,170.82311248288107,False
8117,HR,221.09112897568508,False
8118,Sales,713.1545464544024,False
8119,Finance,784.3262415624577,True
8120,HR,903.80845805697,False
8121,Sales,709.68626888068,False
8122,Tech,722.2055312603868,False
8123,Tech,270.96426430850875,False
8124,Operations,948.6222276448038,False
8125,Sales,727.1225134315546,True
8126,Tech,218.56859582000698,True
8127,Tech,666.5147341044241,False
8128,Operations,819.1278804889163,False
8129,HR,490.1331276522366,True
8130,Tech,370.71473041242734,True
8131,Finance,866.7107488605023,True
8132,Finance,862.043920997476,True
8133,HR,796.0042984515943,True
8134,Sales,244.65970149377574,False
8135,Operations,581.9761660406555,True
8136,Finance,468.0832285654763,False
8137,Finance,712.7074034133527,True
8138,HR,900.3907329832085,True
8139,Sales,284.5278840596385,True
8140,Sales,344.53697482957404,True
8141,HR,274.6745052787834,False
8142,Finance,768.880180910272,False
8143,Operations,522.124013042738,False
8144,Finance,502.5047797193955,False
8145,Sales,520.7341392254773,True
8146,Finance,342.64291864013234,False
8147,Operations,267.3951344946956,True
8148,Tech,813.3334788431864,True
8149,Finance,648.1803716080939,False
8150,HR,734.6310272038298,False
8151,Tech,334.1798855223318,True
8152,HR,213.85023584317585,False
8153,HR,307.34378484706593,True
8154,HR,898.1541122727558,False
8155,Finance,369.9877198665424,True
8156,Sales,110.77259232571106,True
8157,Tech,515.3738845727241,False
8158,Operations,362.6307012876327,True
8159,Sales,505.40998696838034,False
8160,Finance,704.8771278917632,True
8161,HR,957.2783999192599,False
8162,Operations,790.0495940534872,True
8163,Tech,519.9338630662877,False
8164,Sales,784.6602746671928,False
8165,Sales,277.49405072828483,True
8166,Operations,835.8370179978259,True
8167,Finance,574.0957445060226,True
8168,Tech,821.6753662128674,False
8169,Operations,594.4711170027163,False
8170,HR,365.00774544089194,False
8171,Tech,153.58671014480257,False
8172,Sales,492.0328959413726,False
8173,Operations,750.248596013897,False
8174,Sales,331.6695079008133,True
8175,Sales,331.3686578154817,True
8176,Sales,780.246050658531,False
8177,Finance,227.37816446110148,True
8178,Sales,436.5563936245519,True
8179,HR,637.4183347451619,False
8180,HR,401.2649793262636,True
8181,Tech,966.1461840813583,True
8182,Sales,923.5368812278003,True
8183,Sales,951.5272361151328,False
8184,Operations,983.1622932087056,True
8185,Finance,974.7815881533882,True
8186,Tech,350.330101452251,False
8187,Sales,551.2031381955615,True
8188,Operations,794.5788087435959,False
8189,Finance,733.6407653038484,False
8190,Tech,299.1836557173294,False
8191,Tech,395.15367829167025,True
8192,Sales,941.0529066432423,False
8193,Tech,936.7975701212068,False
8194,Operations,739.640379347593,False
8195,Tech,56.187382074584576,False
8196,HR,540.3886461527943,False
8197,Operations,249.24815708700453,False
8198,Finance,786.0582391934935,True
8199,Finance,127.14661582154064,True
8200,Sales,817.4105620266162,False
8201,Sales,340.67131655819713,False
8202,HR,402.9765392443313,False
8203,Finance,709.3787795993866,True
8204,Finance,267.80744586850756,True
8205,Finance,850.1136828424221,True
8206,Finance,933.5778512205125,True
8207,Tech,988.7649168002725,False
8208,Operations,708.1527511754813,True
